video_id,comment,clean_comment,score,label,label_id
fX2bE5ecHy4,Mana. bohong lu😂😂😂,mana bohong lu,-5,negative,0
fX2bE5ecHy4,Jd gila ank skrg gara² hp otak jd ancur g mikirin masa depan.<br>Pemerintah pk presiden hrs tegas ank skrg cmn ngerti main geme dihp.<br>Sejarah zaman dl g ngerti klu ditanya.,jd gila ank skrg gara hp otak jd ancur g mikirin masa depan pemerintah pk presiden hrs tegas ank skrg cmn ngerti main geme dihp sejarah zaman dl g ngerti klu ditanya,-16,negative,0
fX2bE5ecHy4,Mana ga ada?,mana ga ada,3,positive,1
fX2bE5ecHy4,Bagaimana dengan coding? Tidak semua anak kecil salah menggunakan media sosial<br>Ada anak berbakat yang lebih ngerti internet dan media sosial. Kenapa harus 16+ ?,bagaimana dengan coding tidak semua anak kecil salah menggunakan media sosial ada anak berbakat yang lebih ngerti internet dan media sosial kenapa harus 16,-21,negative,0
fX2bE5ecHy4,Ini hoax yang aslinya dibatasi,ini hoax yang aslinya dibatasi,-10,negative,0
fX2bE5ecHy4,"Halo sekarang jam <a href=""https://www.youtube.com/watch?v=fX2bE5ecHy4&amp;t=108"">1:48</a> pagi hari sabtu tanggal 28 maret. Kirain nyata. Omong kosong doang",halo sekarang jam pagi hari sabtu tanggal 28 maret kirain nyata omong kosong doang,-21,negative,0
fX2bE5ecHy4,Nambah gila❎️<br>Nambah stress❎️<br>Nambah otak ngilang✅️,nambah gila nambah stress nambah otak ngilang,-16,negative,0
fX2bE5ecHy4,Saya besok nggak bisa lagi menggunakan sosmed lagi pemerintah kembalikanlah,saya besok nggak bisa lagi menggunakan sosmed lagi pemerintah kembalikanlah,-12,negative,0
fX2bE5ecHy4,"Yg perlu di blokir akses anak bawah umur itu toktok, sama game2 yg gak sesuai umur, plus judol diberantas segera. Byk manusia gak waras dan jd psikopat gara2 judol",yg perlu di blokir akses anak bawah umur itu toktok sama game2 yg gak sesuai umur plus judol diberantas segera byk manusia gak waras dan jd psikopat gara2 judol,-3,negative,0
fX2bE5ecHy4,Kalo akun fecebok yang 1960 diblokir  juga kah?,kalo akun fecebok yang 1960 diblokir juga kah,-5,negative,0
fX2bE5ecHy4,Katanya mau jadi negara maju tapi judol dibiarin Yuh😹,katanya mau jadi negara maju tapi judol dibiarin yuh,-4,negative,0
fX2bE5ecHy4,Bagaimana kalo bocil main medsos di hp ortunya Bu Mentri piyee iki😂😂😂,bagaimana kalo bocil main medsos di hp ortunya bu mentri piyee iki,-2,negative,0
fX2bE5ecHy4,Jir yang dikasih liat bukan game roblox😭😭😭😭,jir yang dikasih liat bukan game roblox,-12,negative,0
fX2bE5ecHy4,Co yt di blokir mau nonton apa jadi yt kids adanya cocmelon jir😭😭😭😭,co yt di blokir mau nonton apa jadi yt kids adanya cocmelon jir,-12,negative,0
fX2bE5ecHy4,PIKIR AJA BROOOO KAYAK MAKAN IKAN kerja ny orang tua itu musih ny ngajarin anaknya misahin yang tulang dan yang ikan bukan gabolehin makan ikan KLO gadibolehin maah emang udah aneh main boleh tapi kita juga musih ada hiburan orangtuanya juga yang musinya tanggung jawab<br><br><br><br><br>Funfact guys gw tuh bisa belajar inggris dari Roblox jangan sangka Roblox gak kasih ilmu,pikir aja broooo kayak makan ikan kerja ny orang tua itu musih ny ngajarin anaknya misahin yang tulang dan yang ikan bukan gabolehin makan ikan klo gadibolehin maah emang udah aneh main boleh tapi kita juga musih ada hiburan orangtuanya juga yang musinya tanggung jawab funfact guys gw tuh bisa belajar inggris dari roblox jangan sangka roblox gak kasih ilmu,-46,negative,0
fX2bE5ecHy4,Kalau itu mulai dinonaktifkan total kebahagiaan saya jadi 65 persen batalin peraturannya,kalau itu mulai dinonaktifkan total kebahagiaan saya jadi 65 persen batalin peraturannya,-1,negative,0
fX2bE5ecHy4,Mending bikin aturan korupsi hukum mati,mending bikin aturan korupsi hukum mati,-15,negative,0
fX2bE5ecHy4,"Saya sejujurnya setuju dengan aturan ini, tapi menurut saya Roblox itu jangan sepenuhnya di blokir untuk anak dibawah 16 tahun, kalau bisa di batasi saja, karena Roblox dari awal dibuat untuk anak², Roblox juga punya aturan seperti parental control, dll",saya sejujurnya setuju dengan aturan ini tapi menurut saya roblox itu jangan sepenuhnya di blokir untuk anak dibawah 16 tahun kalau bisa di batasi saja karena roblox dari awal dibuat untuk anak roblox juga punya aturan seperti parental control dll,-32,negative,0
fX2bE5ecHy4,"setuju,tpi nnti pelaksanaan nya bagaimana? apakah tetap bisa mengakses tpi interaksi dibatasi? filter konten? sebelum melaksanakan apakah sudah sesuai dengan data dan fakta? krn bisa saja anak meminjam dan dipinjam kan akun orang tua. Email / akun Google nanti gimana? Pemerintah harusnya kasih “wadah” atau malah membatasi? <br><br><br>bagaimana caranya bikin sosmed aman tanpa menghambat belajar anak?",setuju tpi nnti pelaksanaan nya bagaimana apakah tetap bisa mengakses tpi interaksi dibatasi filter konten sebelum melaksanakan apakah sudah sesuai dengan data dan fakta krn bisa saja anak meminjam dan dipinjam kan akun orang tua email akun google nanti gimana pemerintah harusnya kasih wadah atau malah membatasi bagaimana caranya bikin sosmed aman tanpa menghambat belajar anak,-33,negative,0
fX2bE5ecHy4,"aturan aneh, kami semua anak anak tidak terima dengan aturan ini! Tidak semua yang ada di sosmed itu negatif, ada juga kok yang positif, tolong jangan se enak nya membatasi bermain sosmed seperti, kami anak anak Indonesia juga berhak menggunakan sosmed seperti belajar dan lain lain, jadi saya minta dan memohon aturan ini di batalkan",aturan aneh kami semua anak anak tidak terima dengan aturan ini tidak semua yang ada di sosmed itu negatif ada juga kok yang positif tolong jangan se enak nya membatasi bermain sosmed seperti kami anak anak indonesia juga berhak menggunakan sosmed seperti belajar dan lain lain jadi saya minta dan memohon aturan ini di batalkan,-69,negative,0
fX2bE5ecHy4,"Seharusnya sih dibatasi bu,,, biar anak bisa main medsos untuk hiburan dan dibatasi untuk untuk hiburan mereka aja sih.",seharusnya sih dibatasi bu biar anak bisa main medsos untuk hiburan dan dibatasi untuk untuk hiburan mereka aja sih,-7,negative,0
fX2bE5ecHy4,GuAH pergi ke malai malaisiya,guah pergi ke malai malaisiya,-3,negative,0
fX2bE5ecHy4,Ganti akun saja,ganti akun saja,-6,negative,0
fX2bE5ecHy4,Memang tidak masuk akal,memang tidak masuk akal,-8,negative,0
fX2bE5ecHy4,Apala kek gini Nega nggak maju,apala kek gini nega nggak maju,-3,negative,0
fX2bE5ecHy4,Ayo kita  suarakan ke pemerintah untuk ngeblokir judol atau kita demo sebelum tanggal 28 maret 2026 😡😡😡,ayo kita suarakan ke pemerintah untuk ngeblokir judol atau kita demo sebelum tanggal 28 maret 2026,-3,negative,0
fX2bE5ecHy4,Hahahahaha gini nih kalau gila hahaha,hahahahaha gini nih kalau gila hahaha,-6,negative,0
fX2bE5ecHy4,Aku beli hp sendiri tapi kenapa kok situ yang ngatur,aku beli hp sendiri tapi kenapa kok situ yang ngatur,-12,negative,0
fX2bE5ecHy4,Aku yg umur 17 aja kena tau,aku yg umur 17 aja kena tau,-9,negative,0
fX2bE5ecHy4,Tangkap judi tangkap dor jangan tangkap kami,tangkap judi tangkap dor jangan tangkap kami,-12,negative,0
fX2bE5ecHy4,!!?!?!?!?!?!? Gimana mengatasinya.. Kan di pengaturan bisa dirubah Untuk Ttg Lahir nya.???? 😅,gimana mengatasinya kan di pengaturan bisa dirubah untuk ttg lahir nya,3,positive,1
fX2bE5ecHy4,"Setuju,,apalagi aplikasi tiktok",setuju apalagi aplikasi tiktok,-7,negative,0
fX2bE5ecHy4,"Hiburan aja dibatasi , masa judol ga di atasi",hiburan aja dibatasi masa judol ga di atasi,1,positive,1
fX2bE5ecHy4,judi gimana blok lu suruh anak kecil main judi,judi gimana blok lu suruh anak kecil main judi,-10,negative,0
fX2bE5ecHy4,"Tolong dong Bu jangan pada di blokir anak saya dikit ²setres pas di tingglin kakeknya aja sampe pingsan nangis kesurupan sampe mau bawa ke rumah sakit jiwa ,Bu korupsi ini saya cuman menasehati ya karna anak saya setres 😮‍💨😮‍💨😮‍💨apalagi Roblox kesukaan anak saya Bu korupsi.pasti kalau anak saya butuh hiburan gimana ?",tolong dong bu jangan pada di blokir anak saya dikit setres pas di tingglin kakeknya aja sampe pingsan nangis kesurupan sampe mau bawa ke rumah sakit jiwa bu korupsi ini saya cuman menasehati ya karna anak saya setres apalagi roblox kesukaan anak saya bu korupsi pasti kalau anak saya butuh hiburan gimana,-68,negative,0
fX2bE5ecHy4,Kenapa sih harus di hapus tiktok YouTube Ig Facebook Roblox game favorit ku 😭😭😭😭😭😭 berarti GK ada yg hibur kita lagi plis jangan di blokir masa cuman ngeliat galeri doang si mikir kisd😡😡masa setiap harin<br> Nonton nya tv galeri najis banget 😡😡😡😡😡bisa GK si GK usah di blokir mending yg di blokir judol mending ini nih korupsi nya masukin aja ke kantor polisi biar tau rasa😡😡😡misalkan ada bencana gimana GK bisa ngeliat donggg🤬🤬🤬🤬🤬dasar bodoh Mikir kisd 😡😡😡sekarang di Indonesia bener bener GK adil bagi aku 😭😭😭😭plis jangan diblokir semuanya plis 😢😢😢😢bisa GK si korupsi ya GK usah ikut campur urusan anak kecil anak kecil  urusan korupsi korupsi dong ngotak dikit donggg😡🤬🤬najis najissss 😡😡😡andai kan aku jadi polisi biar bisa nangkap korupsi yg jahat 😭😭😭😭😭😭😭😭😭aku sampaii nangis 😢😢😢kata mama aku gini emang ni ya korupsi Dajjal apa-apa gitu kalau anak anak pada setres gimana ?Bu korupsi 😡😡,kenapa sih harus di hapus tiktok youtube ig facebook roblox game favorit ku berarti gk ada yg hibur kita lagi plis jangan di blokir masa cuman ngeliat galeri doang si mikir kisd masa setiap harin nonton nya tv galeri najis banget bisa gk si gk usah di blokir mending yg di blokir judol mending ini nih korupsi nya masukin aja ke kantor polisi biar tau rasa misalkan ada bencana gimana gk bisa ngeliat donggg dasar bodoh mikir kisd sekarang di indonesia bener bener gk adil bagi aku plis jangan diblokir semuanya plis bisa gk si korupsi ya gk usah ikut campur urusan anak kecil anak kecil urusan korupsi korupsi dong ngotak dikit donggg najis najissss andai kan aku jadi polisi biar bisa nangkap korupsi yg jahat aku sampaii nangis kata mama aku gini emang ni ya korupsi dajjal apa apa gitu kalau anak anak pada setres gimana bu korupsi,-115,negative,0
fX2bE5ecHy4,Ngapa lah coba di blokir harus di blokir coba ml gak di blokir,ngapa lah coba di blokir harus di blokir coba ml gak di blokir,-16,negative,0
fX2bE5ecHy4,"Napa sih ngatur ngatur gak jelas, anak anak itu butuh hiburan. Masa kecilnya kurang bahagia ya, jadinya iri sama anak anak sekarang",napa sih ngatur ngatur gak jelas anak anak itu butuh hiburan masa kecilnya kurang bahagia ya jadinya iri sama anak anak sekarang,-20,negative,0
fX2bE5ecHy4,Aku bisa bahasa inggris ngejalanin kereta dari Roblox dan aku suka liatin adzan di Indonesia,aku bisa bahasa inggris ngejalanin kereta dari roblox dan aku suka liatin adzan di indonesia,-11,negative,0
fX2bE5ecHy4,Lha yg test lewat phonsel bagaimana itu,lha yg test lewat phonsel bagaimana itu,-7,negative,0
fX2bE5ecHy4,UNTUNG GAME KESAYANGAN KU FF GAK DIBLOKIR,untung game kesayangan ku ff gak diblokir,1,positive,1
fX2bE5ecHy4,"Selama indonesia masih impor hp mana bisa anak2 dibatasi, dipikir rakyat itu bodoh? Anak 5 tahun aja udah minta dibeliin hp, anak 1 tahun cuma anteng klo nonton hp. Anak2 ibu sama bapaknya punya hp masing2 krn banyak hp keluaran baru di toko mana bisa dibatasi",selama indonesia masih impor hp mana bisa anak2 dibatasi dipikir rakyat itu bodoh anak 5 tahun aja udah minta dibeliin hp anak 1 tahun cuma anteng klo nonton hp anak2 ibu sama bapaknya punya hp masing2 krn banyak hp keluaran baru di toko mana bisa dibatasi,-4,negative,0
fX2bE5ecHy4,"Hallah ntar klo ada pamdemi lagi pasti anak2 sekolah disuruh ke hp lagi,",hallah ntar klo ada pamdemi lagi pasti anak2 sekolah disuruh ke hp lagi,-5,negative,0
fX2bE5ecHy4,"Lah YouTube di blokir buat anak-anak di bawah umur 16 tahun!? Itu! Itu judol napa gak di hapus hah!? Mikir judol itu haram apalagi sampe taruhan pake uang, kalian udah joget-joget cuma karna gaji 3jt perhari cuihh",lah youtube di blokir buat anak anak di bawah umur 16 tahun itu itu judol napa gak di hapus hah mikir judol itu haram apalagi sampe taruhan pake uang kalian udah joget joget cuma karna gaji 3jt perhari cuihh,-24,negative,0
fX2bE5ecHy4,Lebih gila kau ya kau buat kami smkin marah pemerintah kota jakar ta memang apsalahnya itu aja pun aneh dasar gak punya otak pemerintah ibu kota anj mikirlah orang mainkan game roblox itu kan enak  terus belajar,lebih gila kau ya kau buat kami smkin marah pemerintah kota jakar ta memang apsalahnya itu aja pun aneh dasar gak punya otak pemerintah ibu kota anj mikirlah orang mainkan game roblox itu kan enak terus belajar,-26,negative,0
fX2bE5ecHy4,"Saya tidak menyukai ide ini! <br><br>Tidak semua medsos itu negatif kebanyakan ini hanya sudut pandang orang yang tidak berpendidikan yang mengsudut pandangkan medsos itu negatif<br><br>Kami sebagai generasi muda seharusnya mendapatkan pendidikan dengan online dan teknologi untuk belajar<br><br>Saya tidak setuju dengan ide pemerintah yang meanggap generasi muda seperti kami masih 3 tahun kami sudah bisa membedakan mana yang salah dan mana yang benar<br><br><br>Kami memiliki hak untuk belajar menggunakan barang teknologi apa lagi yang baru untuk menuntut ilmu lebih tinggi kalau seperti ini akan mengurangi pendidikan generasi muda seperti kami<br><br>Kami bukan generasi yang harus dibungkam atau dibatasi tanpa alasan yang jelas. Kami adalah generasi digital yang berhak belajar, bersuara, dan berkembang di dunia yang juga akan menjadi masa depan kami.<br><br>Sekali lagi saya minta kepada pemerintah untuk mengganti pengaturan medsos tidak semua medsos itu negatif<br><br>Dengarkan suara kami. Jangan membuat kebijakan tentang kami tanpa melibatkan kami. 🚫📱",saya tidak menyukai ide ini tidak semua medsos itu negatif kebanyakan ini hanya sudut pandang orang yang tidak berpendidikan yang mengsudut pandangkan medsos itu negatif kami sebagai generasi muda seharusnya mendapatkan pendidikan dengan online dan teknologi untuk belajar saya tidak setuju dengan ide pemerintah yang meanggap generasi muda seperti kami masih 3 tahun kami sudah bisa membedakan mana yang salah dan mana yang benar kami memiliki hak untuk belajar menggunakan barang teknologi apa lagi yang baru untuk menuntut ilmu lebih tinggi kalau seperti ini akan mengurangi pendidikan generasi muda seperti kami kami bukan generasi yang harus dibungkam atau dibatasi tanpa alasan yang jelas kami adalah generasi digital yang berhak belajar bersuara dan berkembang di dunia yang juga akan menjadi masa depan kami sekali lagi saya minta kepada pemerintah untuk mengganti pengaturan medsos tidak semua medsos itu negatif dengarkan suara kami jangan membuat kebijakan tentang kami tanpa melibatkan kami,-130,negative,0
fX2bE5ecHy4,Blokir aja judi dan Tangkap Korupsi,blokir aja judi dan tangkap korupsi,-9,negative,0
fX2bE5ecHy4,Hoax Hoax Hoax Hoax udah jelas Berita Hoax huuuuuuu,hoax hoax hoax hoax udah jelas berita hoax huuuuuuu,-32,negative,0
fX2bE5ecHy4,"“Media sosial tidak selalu buruk. Banyak anak belajar, berkarya, bahkan belajar teknologi dari sana. Jangan langsung melarang, tapi ajarkan cara pakainya dengan benar.” by:chatgpt",media sosial tidak selalu buruk banyak anak belajar berkarya bahkan belajar teknologi dari sana jangan langsung melarang tapi ajarkan cara pakainya dengan benar by chatgpt,-13,negative,0
fX2bE5ecHy4,ya allah pdhl game rblx game favorit aku😭,ya allah pdhl game rblx game favorit aku,12,positive,1
fX2bE5ecHy4,"Saya peringatkan sekali lagi ya buk,hati hati jika sebentar lagi ada demo dan lain lain,karena pejabatnya yang kurang,hati hati,nanti rumah dan kantor ibu dijarah para warga, sekian terima kasih 😊,semoga rumah dan kantor ibu dijajah,dan ibu tidak berhasil menerapkan peraturan gj dan sok ngatur ini😊",saya peringatkan sekali lagi ya buk hati hati jika sebentar lagi ada demo dan lain lain karena pejabatnya yang kurang hati hati nanti rumah dan kantor ibu dijarah para warga sekian terima kasih semoga rumah dan kantor ibu dijajah dan ibu tidak berhasil menerapkan peraturan gj dan sok ngatur ini,-37,negative,0
fX2bE5ecHy4,"Saya rasa,ibu dan pemerintah sekarang banyak yapping,dan seharusnya mulut ibu itu dijaga,supaya tidak diamuk masa,😊",saya rasa ibu dan pemerintah sekarang banyak yapping dan seharusnya mulut ibu itu dijaga supaya tidak diamuk masa,-19,negative,0
fX2bE5ecHy4,AKU TIDAK TAHAN SEKARANG PEMERINTAH ! suka banget merusak kesenangan kita 🤬,aku tidak tahan sekarang pemerintah suka banget merusak kesenangan kita,-4,negative,0
fX2bE5ecHy4,"gw yang konten kreator gimana:( , di sini tempat gw cari uang dikit dikit plss , buat sedikit ngeringanin beban ortu, ga setuju banget 💔 gamauuuuu!!!",gw yang konten kreator gimana di sini tempat gw cari uang dikit dikit plss buat sedikit ngeringanin beban ortu ga setuju banget gamauuuuu,-23,negative,0
fX2bE5ecHy4,"Assalamualaikum wr.wb.Saya tidak setuju,karena bukan sosmed yang salah,tapi pengawasan orang tuanya yang kurang,jika pengawasan orang tua yang seimbang maka anaknya juga seimbang,tapi kalo pengawasan orang tua nya yang kurang ya, otomatis anaknya juga kurang,ini bukan masalah sosmed yang anda bicarakan,tapi pengawasan orang tua yang salah,kan di sosmed itu bukan hanya hal yang aneh aneh,tapi kan banyak materi nya,jika anak anak mencari hal baik,seperti perkalian, matematika,ataupun sejarah, sedangkan ada pun hal aneh,seperti masalah kedewasaan,film Tak senonoh, ataupun yang lain,itu juga ada,di Roblox pun juga ada game edukasi dan edukatif,bisa mengasah pengetahuan dan keterampilan anak anak,tapi juga ada segi buruk nya,yaitu aksi aksi kedewasaan,ini bukan sosmed yang salah,tapi orang tua yang salah,kan yang memantau anak di rumah,di lingkungan itu kan orang tua, jika orang tua sudah membiarkan anak terbang bebas ke dunia yang seharusnya tidak sesuai dengan umurnya,ya otomatis orang tua yang salah,tapi sekarang anda menyalahkan sosmed, terkadang ada juga anak anak yang sudah punya channel dan channel nya sudah berkembang pesat,dan bisa menghasilkan uang untuk membantu penghasilan orang tua,tapi anda tiba tiba melarang anak anak di bawah umur bermain sosmed,padahal sudah ada penghasilan nya disana,yang halal bukan yang haram,hei,tidak semua sosmed itu memiliki hal hal buruk,tapi juga ada hal baik,mungkin anda yang salah mengerti dan malahan anda menyalahkan sosmed yang memang di progam untuk semua hal,atau anda cuma mencari perhatian supaya di notis oleh orang lain,kami juga tau batasan buk,tapi jangan sekali kali ibu mengambil kesenangan anak anak,itu bisa membuat anak anak depresi dan stress sebelum dia menerima hal tersebut,anak anak itu harus di bimbing bukan dijadikan kelinci percobaan buk,buk negara kita bisa saja di sebut negara hancur atau menurun,jangan ditambah menurun kan negara kita buk,kami tau ibu adalah orang penting dan kami cuma rakyat biasa yang tidak terdengar pendapat nya, seharusnya ibu juga sadar,anak anak itu masih kecil,belum tau semua hal yang ada di dunia luar,perlu bimbingan bukan pelajaran yang membuat anak stress,kadang kadang cara pola pikir anak anak itu berbeda buk,terkadang dengan simulasi atau tindakan baru dia bisa mengerti,jangan jadikan jabatan ibu sebagai tembok untuk mehalang pendapat rakyat seperti kami,buk saya mohon sekali, pertanyaan ini batal,mohon di batalkan segera,atau tidak ibu mau negara kita ini malu karena sudah banyak konflik atau berita yang sudah beredar di dunia ini,kami tau batasan buk,jangan jadikan anak anak sebagai benda tak berdaya sehingga ibu bisa merusak nya, sekian pendapat dari saya,mohon dibaca,karna kami adalah channel kecil yang bisa berkembang dan menjadi channel besar,entah entah kami bisa membawa nama negara ke luar sana,ibu harus sadar sekarang,jangan asal bikin peraturan, musyawarah kan terlebih dahulu,kalau seperti ini,pasti kantor ibu,sampai rumah ibu di demo oleh para warga,dah sekian pendapat dari saya,jika ada kata yang tidak mengenakkan mohon dimaafkan,karena menurut saya pendapat ibu kurang tepat untuk dijadikan peraturan,sekian dari saya,saya akhiri dengan assalamualaikum wr.wb.",assalamualaikum wr wb saya tidak setuju karena bukan sosmed yang salah tapi pengawasan orang tuanya yang kurang jika pengawasan orang tua yang seimbang maka anaknya juga seimbang tapi kalo pengawasan orang tua nya yang kurang ya otomatis anaknya juga kurang ini bukan masalah sosmed yang anda bicarakan tapi pengawasan orang tua yang salah kan di sosmed itu bukan hanya hal yang aneh aneh tapi kan banyak materi nya jika anak anak mencari hal baik seperti perkalian matematika ataupun sejarah sedangkan ada pun hal aneh seperti masalah kedewasaan film tak senonoh ataupun yang lain itu juga ada di roblox pun juga ada game edukasi dan edukatif bisa mengasah pengetahuan dan keterampilan anak anak tapi juga ada segi buruk nya yaitu aksi aksi kedewasaan ini bukan sosmed yang salah tapi orang tua yang salah kan yang memantau anak di rumah di lingkungan itu kan orang tua jika orang tua sudah membiarkan anak terbang bebas ke dunia yang seharusnya tidak sesuai dengan umurnya ya otomatis orang tua yang salah tapi sekarang anda menyalahkan sosmed terkadang ada juga anak anak yang sudah punya channel dan channel nya sudah berkembang pesat dan bisa menghasilkan uang untuk membantu penghasilan orang tua tapi anda tiba tiba melarang anak anak di bawah umur bermain sosmed padahal sudah ada penghasilan nya disana yang halal bukan yang haram hei tidak semua sosmed itu memiliki hal hal buruk tapi juga ada hal baik mungkin anda yang salah mengerti dan malahan anda menyalahkan sosmed yang memang di progam untuk semua hal atau anda cuma mencari perhatian supaya di notis oleh orang lain kami juga tau batasan buk tapi jangan sekali kali ibu mengambil kesenangan anak anak itu bisa membuat anak anak depresi dan stress sebelum dia menerima hal tersebut anak anak itu harus di bimbing bukan dijadikan kelinci percobaan buk buk negara kita bisa saja di sebut negara hancur atau menurun jangan ditambah menurun kan negara kita buk kami tau ibu adalah orang penting dan kami cuma rakyat biasa yang tidak terdengar pendapat nya seharusnya ibu juga sadar anak anak itu masih kecil belum tau semua hal yang ada di dunia luar perlu bimbingan bukan pelajaran yang membuat anak stress kadang kadang cara pola pikir anak anak itu berbeda buk terkadang dengan simulasi atau tindakan baru dia bisa mengerti jangan jadikan jabatan ibu sebagai tembok untuk mehalang pendapat rakyat seperti kami buk saya mohon sekali pertanyaan ini batal mohon di batalkan segera atau tidak ibu mau negara kita ini malu karena sudah banyak konflik atau berita yang sudah beredar di dunia ini kami tau batasan buk jangan jadikan anak anak sebagai benda tak berdaya sehingga ibu bisa merusak nya sekian pendapat dari saya mohon dibaca karna kami adalah channel kecil yang bisa berkembang dan menjadi channel besar entah entah kami bisa membawa nama negara ke luar sana ibu harus sadar sekarang jangan asal bikin peraturan musyawarah kan terlebih dahulu kalau seperti ini pasti kantor ibu sampai rumah ibu di demo oleh para warga dah sekian pendapat dari saya jika ada kata yang tidak mengenakkan mohon dimaafkan karena menurut saya pendapat ibu kurang tepat untuk dijadikan peraturan sekian dari saya saya akhiri dengan assalamualaikum wr wb,-579,negative,0
