video_id,comment,clean_comment
aZEtsruDoQc,WOIII KOMDIGI MIKIR!!! INI MASA DEPAN BANGSA KITA!!! YOUTUBE BISA BUAT BERKARYA ANAK ANAK BUAT KARYA TUH SEKARANG GAMPANG!!!! MAU SEBARIN INFORMASI BERMANFAAT JUGA GAMPANG!!!!! ATURAN APA INI GAK JELAS!!!,woiii komdigi mikir ini masa depan bangsa kita youtube bisa buat berkarya anak anak buat karya tuh sekarang gampang mau sebarin informasi bermanfaat juga gampang aturan apa ini gak jelas
aZEtsruDoQc,bro YouTube untuk anak anak bisa membahagainya kalo gak ada youtube pasti stress kalo youtube dibloxir auto villain gw demo ke yang blox nya,bro youtube untuk anak anak bisa membahagainya kalo gak ada youtube pasti stress kalo youtube dibloxir auto villain gw demo ke yang blox nya
aZEtsruDoQc,Ada juga anak-anak yang suka luar angkasa tapi kenapa ada peraturan ini anak-anak gak bisa lihat lagi luar angkasa sama gimana jelajahin luar angkasa jadi dia nggak tahu ada planet baru dan bintang-bintang dan black hole itu melihatnya luar angkasa yang sangat duper sangat-sangat besar dan ini yang bikin peraturannya ini bodoh kenapa dia nggak tahu universe iya kalau ditanyain universe itu apa sawit ah bodoh,ada juga anak anak yang suka luar angkasa tapi kenapa ada peraturan ini anak anak gak bisa lihat lagi luar angkasa sama gimana jelajahin luar angkasa jadi dia nggak tahu ada planet baru dan bintang bintang dan black hole itu melihatnya luar angkasa yang sangat duper sangat sangat besar dan ini yang bikin peraturannya ini bodoh kenapa dia nggak tahu universe iya kalau ditanyain universe itu apa sawit ah bodoh
aZEtsruDoQc,YouTube enggak kan😢😢😢😢,youtube enggak kan
aZEtsruDoQc,Kalo beneran pindah gua,kalo beneran pindah gua
aZEtsruDoQc,"Urusin koruptor noh, koruptor aja bikin masalah, malah urusin youtube anak anak, bagaimana dengan anak anak yang bercita cita menjadi youtuber?",urusin koruptor noh koruptor aja bikin masalah malah urusin youtube anak anak bagaimana dengan anak anak yang bercita cita menjadi youtuber
aZEtsruDoQc,Semoga hoax,semoga hoax
aZEtsruDoQc,Mari demo,mari demo
aZEtsruDoQc,Ngak jelas gua di roblox udah keluar duit banyak gj bet dah,ngak jelas gua di roblox udah keluar duit banyak gj bet dah
aZEtsruDoQc,Y que va a pasar con mi cuenta¿😢🥀,y que va a pasar con mi cuenta
aZEtsruDoQc,Bwa bwa bawa bwa bwa,bwa bwa bawa bwa bwa
aZEtsruDoQc,Yg bikin aturannya gk mikirin judi. kurupsi. dan keadilan yg absurd,yg bikin aturannya gk mikirin judi kurupsi dan keadilan yg absurd
aZEtsruDoQc,Harusnya mereka itu mikir! Kalo tanpa medsos di umur segitu ada yang merasa dirugikan krn ada yg membuat usaha dll,harusnya mereka itu mikir kalo tanpa medsos di umur segitu ada yang merasa dirugikan krn ada yg membuat usaha dll
aZEtsruDoQc,Dah lah pasti di YouTube gak bakal rame sih kalau ada yang buat video soalnya Ya pada dilarang semua lah yang umurnya dibawah 16 tahun,dah lah pasti di youtube gak bakal rame sih kalau ada yang buat video soalnya ya pada dilarang semua lah yang umurnya dibawah 16 tahun
aZEtsruDoQc,Tapi YouTube ya bisa buat belajar bu,tapi youtube ya bisa buat belajar bu
aZEtsruDoQc,Demoooo😡😡😡🤬🤬🤬😤😤😤,demoooo
aZEtsruDoQc,Kita nonton yutube untuk belajar,kita nonton yutube untuk belajar
aZEtsruDoQc,Bentar lagi Roblox dihapus ❤🎉❤😂🎉❤😂🎉❤😂😂😂😂😂😂😂😂🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,bentar lagi roblox dihapus
aZEtsruDoQc,Kalau youtube kan ad gotube😎👍,kalau youtube kan ad gotube
aZEtsruDoQc,Ehh sori itu bukan whatsapp itu digolife,ehh sori itu bukan whatsapp itu digolife
aZEtsruDoQc,Masa kita di suruh nonton YouTube kids di situ cringe dan anak anak banget!!!!!,masa kita di suruh nonton youtube kids di situ cringe dan anak anak banget
aZEtsruDoQc,Kalo ini udah kejadian anak anak bakalan nggak makan dan mengakhiri hidupnya populasi anak Indonesia bakalan berkurang drastis aku benci banget sama Brita ini gua sama kesel sama wajah Mbah jodol Kayak ta1,kalo ini udah kejadian anak anak bakalan nggak makan dan mengakhiri hidupnya populasi anak indonesia bakalan berkurang drastis aku benci banget sama brita ini gua sama kesel sama wajah mbah jodol kayak ta1
aZEtsruDoQc,Oppo minta ajarkan meminta lagu Roblox matane 😡😡😡 itu Yanto Christianto di 🤬🤬🤬😡😡😡😡😡🤬🤬,oppo minta ajarkan meminta lagu roblox matane itu yanto christianto di
aZEtsruDoQc,Tapi masih ingat SAWIT,tapi masih ingat sawit
aZEtsruDoQc,"Eh pikirin judol dulu baru peraturan itu dan kami anak² tidak setuju medsos ,roblox di batasin apa lagi sekarang anak anak main sosmed jadi jangan seenak jidat lu kalau ngomong",eh pikirin judol dulu baru peraturan itu dan kami anak tidak setuju medsos roblox di batasin apa lagi sekarang anak anak main sosmed jadi jangan seenak jidat lu kalau ngomong
aZEtsruDoQc,Anak ku itu tontonan nya itu mesin HP loh  😢😢😢😢😢😢,anak ku itu tontonan nya itu mesin hp loh
aZEtsruDoQc,Jangan youtube dong😢😢😢😢😢😢😢,jangan youtube dong
aZEtsruDoQc,KEBIJAKAN ATAU KEBODOHAN🗿,kebijakan atau kebodohan
aZEtsruDoQc,Ni giniiiii nih komdigi banyak omong,ni giniiiii nih komdigi banyak omong
LFfRhLKHdJA,Ngurus mbg basi sama judi❎<br><br>Ngurus hal yang gak penting ✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ngurus mbg basi sama judi ngurus hal yang gak penting
LFfRhLKHdJA,Judol dulu urusin tuh,judol dulu urusin tuh
LFfRhLKHdJA,Harusnya buat akun medsos kaya buat akun perbankan pake vermuk😅,harusnya buat akun medsos kaya buat akun perbankan pake vermuk
LFfRhLKHdJA,YAUDAH ITU KAYA MIRIP M0NY3T 🗿🗿,yaudah itu kaya mirip m0ny3t
LFfRhLKHdJA,Kita main apa ya kita depresi,kita main apa ya kita depresi
LFfRhLKHdJA,Kak boleh ada jam nya di semua hp boleh gak pls,kak boleh ada jam nya di semua hp boleh gak pls
LFfRhLKHdJA,Masak level pemikirannya seperti ini? Masih di level ini ya? Astagaa... Padahal kebijakan ini gak efektif sama sekali... Tp masak cuman sebatas ini level pemikiran mereka?,masak level pemikirannya seperti ini masih di level ini ya astagaa padahal kebijakan ini gak efektif sama sekali tp masak cuman sebatas ini level pemikiran mereka
LFfRhLKHdJA,Emang salah,emang salah
LFfRhLKHdJA,sebentar lagi pemerintah mewajibkan punya surat izinnya 😂😂😂 bikinnya bayar 😂 UUD Ujung Ujungnya Duit 😂😂,sebentar lagi pemerintah mewajibkan punya surat izinnya bikinnya bayar uud ujung ujungnya duit
LFfRhLKHdJA,Kalo YouTube dibanned terus anak kalo mau latihan  tari atau latihan anbk tka  dirumah gimana hah...,kalo youtube dibanned terus anak kalo mau latihan tari atau latihan anbk tka dirumah gimana hah
LFfRhLKHdJA,"mungkin bisa efektif kalo aplikasi yg bersifat 18 tahun &gt; dihapus total.kyk  aplikasi pink,ijo,ungu.supaya mental dan perilaku anak2 tidak parah 😱",mungkin bisa efektif kalo aplikasi yg bersifat 18 tahun dihapus total kyk aplikasi pink ijo ungu supaya mental dan perilaku anak2 tidak parah
LFfRhLKHdJA,"Meutya ini salah satu mentri yang kompetensi nya sangat rendah, terlalu banyak buat statement dengan kualitas pemikiran anak smp. Menyedihkan rakyat dipaksa prabowo bayarin gaji dan fasilitas mentri seperti ini. Uhhh dosa apa rakyat indonesia ya TUHAN",meutya ini salah satu mentri yang kompetensi nya sangat rendah terlalu banyak buat statement dengan kualitas pemikiran anak smp menyedihkan rakyat dipaksa prabowo bayarin gaji dan fasilitas mentri seperti ini uhhh dosa apa rakyat indonesia ya tuhan
LFfRhLKHdJA,Pemerintah sok asik,pemerintah sok asik
LFfRhLKHdJA,"Remeh temeh diurusin, judol yg merampok rakyat dibiarin",remeh temeh diurusin judol yg merampok rakyat dibiarin
LFfRhLKHdJA,Melarangnya bagaimana ...<br>Coba gw pingin dengar,melarangnya bagaimana coba gw pingin dengar
LFfRhLKHdJA,Bagus.. Sangat membantu org tua dan menyelamatkan generasi indonesia,bagus sangat membantu org tua dan menyelamatkan generasi indonesia
LFfRhLKHdJA,Kenapa GK dari awal ada YouTube. Anak anak GK boleh . Baru sadar sekarang.. saya harap ini berlanjut sampai yg lama.. yg di tonton  bukan yg ok ok.. . Aku malah setuju kalo peraturan seperti ini,kenapa gk dari awal ada youtube anak anak gk boleh baru sadar sekarang saya harap ini berlanjut sampai yg lama yg di tonton bukan yg ok ok aku malah setuju kalo peraturan seperti ini
LFfRhLKHdJA,"Bagus walaupun terlambat , negara lain sdh terlebih dahulu mengambil langkah ini.",bagus walaupun terlambat negara lain sdh terlebih dahulu mengambil langkah ini
LFfRhLKHdJA,Judol kapan di blokir,judol kapan di blokir
LFfRhLKHdJA,Dimari masih banyak R4 parkir di sepanjang P coret dan Taxi ngetem disepanjang S coret. Kalo pagi lewat aja sekitaran KS. Tubun dan kalo sore sekitaran BPK,dimari masih banyak r4 parkir di sepanjang p coret dan taxi ngetem disepanjang s coret kalo pagi lewat aja sekitaran ks tubun dan kalo sore sekitaran bpk
LFfRhLKHdJA,"Hapus tiktok juga game online,sudah sakit parah kok baru diobati,masa corona dulu saya pribadi sudah mengeluhkan hal itu,sekarang lihatlah akibatnya.",hapus tiktok juga game online sudah sakit parah kok baru diobati masa corona dulu saya pribadi sudah mengeluhkan hal itu sekarang lihatlah akibatnya
LFfRhLKHdJA,Berkurangnya lawan debatku fans barca,berkurangnya lawan debatku fans barca
LFfRhLKHdJA,"Tiktok  tutup, gara-gara tiktok rumah tangga banyak yg berantakan , banyak kehilangan akhlak,tiktok kalau gk ditutup berarti pemerintah ingin menghancurkan masyarakatnya sendiri karena udah kehilangan ahlaknya,udah banyak korban perceraian gara-gara tiktok harus tutup total",tiktok tutup gara gara tiktok rumah tangga banyak yg berantakan banyak kehilangan akhlak tiktok kalau gk ditutup berarti pemerintah ingin menghancurkan masyarakatnya sendiri karena udah kehilangan ahlaknya udah banyak korban perceraian gara gara tiktok harus tutup total
LFfRhLKHdJA,Cara nya gmana...cuy..wkwkwkwkwkwk..judol aja ngak diapa apain...😅😅😅biar kelihatan kerja yakk...emang nya konoha bodoh gtuh....ya itu akun emak nya...dipake anak nya...,cara nya gmana cuy wkwkwkwkwkwk judol aja ngak diapa apain biar kelihatan kerja yakk emang nya konoha bodoh gtuh ya itu akun emak nya dipake anak nya
LFfRhLKHdJA,Iklan judol aja msh bebas kliaran,iklan judol aja msh bebas kliaran
LFfRhLKHdJA,Kbanyakan omon&quot; sama sperti jnjungannya. Judol gmn masih bagi hasil?,kbanyakan omon sama sperti jnjungannya judol gmn masih bagi hasil
LFfRhLKHdJA,Ham mana ham mana ham? <br>Hak asasi manusia dong mau akses sosmed😂,ham mana ham mana ham hak asasi manusia dong mau akses sosmed
LFfRhLKHdJA,"Judol , bokep , dari dulu belom bisa diatasi",judol bokep dari dulu belom bisa diatasi
LFfRhLKHdJA,Terlambat kocak 😂,terlambat kocak
LFfRhLKHdJA,Udah Telatt!!,udah telatt
LFfRhLKHdJA,Klo di tok tok aja postingan cewek22 bohay bohay gk di tgur atau gk di larang...gimana. 16th gk boleh akses...😂 Bersihkan duluh konten pidio fulgar mamerkan body cewek22 ...apalgi fyp fyp. Apa pun dilakukan demi fyp,klo di tok tok aja postingan cewek22 bohay bohay gk di tgur atau gk di larang gimana 16th gk boleh akses bersihkan duluh konten pidio fulgar mamerkan body cewek22 apalgi fyp fyp apa pun dilakukan demi fyp
LFfRhLKHdJA,"Ah tai mana mungkin bisa diatasi, anak2 tidak bodoh pasti bisa aja cari cara lain, kalau mampuh sekalian aja putus internet..",ah tai mana mungkin bisa diatasi anak2 tidak bodoh pasti bisa aja cari cara lain kalau mampuh sekalian aja putus internet
LFfRhLKHdJA,Gimana tuhh dengan judol..masih merajalela situs nya..yahh pada omon2 nya saja..,gimana tuhh dengan judol masih merajalela situs nya yahh pada omon2 nya saja
LFfRhLKHdJA,"Ini pembodhan, contoh cucu saya, kretive sekali, dia kita batasi bermain Roblock hanya sabtu dan minggu dia patuh, sekarang dia bisa buat game sendiri, coba bayangkan bagaimana memacu anak untuk kreative jika di batasi, kita sih ketawa saja, saya pakai acun saya untuk roblock dgn parent control, jangan membuat anak bangsa bodoh mesti di latih sejak dini, jika di larang apa ada solusi memanusiakan anak, mana ada kartoon yang mendidik, selain upin ipin? Ini bentuk mematikan kreativitas anak, apa tujuanya. Contoh hukuman jika anak tidak patuh, mereka di hukum tidak boleh main game pada sabtu dan minggu, ini bentuk mendidik anak yang benar, buat jadual dan parent controll, sogong",ini pembodhan contoh cucu saya kretive sekali dia kita batasi bermain roblock hanya sabtu dan minggu dia patuh sekarang dia bisa buat game sendiri coba bayangkan bagaimana memacu anak untuk kreative jika di batasi kita sih ketawa saja saya pakai acun saya untuk roblock dgn parent control jangan membuat anak bangsa bodoh mesti di latih sejak dini jika di larang apa ada solusi memanusiakan anak mana ada kartoon yang mendidik selain upin ipin ini bentuk mematikan kreativitas anak apa tujuanya contoh hukuman jika anak tidak patuh mereka di hukum tidak boleh main game pada sabtu dan minggu ini bentuk mendidik anak yang benar buat jadual dan parent controll sogong
LFfRhLKHdJA,game itu semua di blokir saja  supaya aman,game itu semua di blokir saja supaya aman
LFfRhLKHdJA,"Walah dah terlambat,,, ganti ide yg baru dan cemerlang",walah dah terlambat ganti ide yg baru dan cemerlang
LFfRhLKHdJA,"Udah dari dulu kali Bro di ulang ulang , Pemerintah bisa Melarang jika Mentri nya yang membelikan HP nya , beliin kagak melarang di pake , duit duit gue , beli Hp kagak beli Hp urusan gue , mau di pake tuh Hp , kagak di pake tuh Hp urusan gue , lu jadi Mentri yang gaji gue dari gue beli Hp dan Pajak lain nya dari Gue , emang di angkat jadi Mentri tugasnya untuk Melarang Masyarakat Bro .",udah dari dulu kali bro di ulang ulang pemerintah bisa melarang jika mentri nya yang membelikan hp nya beliin kagak melarang di pake duit duit gue beli hp kagak beli hp urusan gue mau di pake tuh hp kagak di pake tuh hp urusan gue lu jadi mentri yang gaji gue dari gue beli hp dan pajak lain nya dari gue emang di angkat jadi mentri tugasnya untuk melarang masyarakat bro
LFfRhLKHdJA,"Ya anak2 pasti pakai hp orang tua buat main game,kalau tidak di pinjamin ngamuk",ya anak2 pasti pakai hp orang tua buat main game kalau tidak di pinjamin ngamuk
LFfRhLKHdJA,Mndeng matiin aj internet ny apa hbus play store mndeng SMS kyk dlu aj,mndeng matiin aj internet ny apa hbus play store mndeng sms kyk dlu aj
LFfRhLKHdJA,Judol dan pinjol masih berjaya,judol dan pinjol masih berjaya
LFfRhLKHdJA,Judi online belum tuntas .muthia muthia. Kapan Lo bisa .jangan Lo ikut melindungi .paham,judi online belum tuntas muthia muthia kapan lo bisa jangan lo ikut melindungi paham
LFfRhLKHdJA,Harusnya judol yang harus di blokir semua,harusnya judol yang harus di blokir semua
LFfRhLKHdJA,Telat,telat
LFfRhLKHdJA,Keliatan bingung pemerintah 😂😅😂😅<br>Lah itu AI yg sering bikin hoax gak diatur..!!!,keliatan bingung pemerintah lah itu ai yg sering bikin hoax gak diatur
LFfRhLKHdJA,"😂😂😂 Cuma angin lalu,, praktek nya ga bisa di jalankan",cuma angin lalu praktek nya ga bisa di jalankan
LFfRhLKHdJA,Dibarengi kontrol dan sistem untuk memantau dan memastikan bahwa aturan itu berjalan atau tidak? <br>Kalau tidak ya udah,dibarengi kontrol dan sistem untuk memantau dan memastikan bahwa aturan itu berjalan atau tidak kalau tidak ya udah
LFfRhLKHdJA,Aturan apa anak mulai klas 4 SD sdh diharuskan pakai hp untuk belajar trus yg dilarsng apanya😊😊😊😊,aturan apa anak mulai klas 4 sd sdh diharuskan pakai hp untuk belajar trus yg dilarsng apanya
LFfRhLKHdJA,"Semoga bisa diimplementasikan, bukan sekedar cita cita murahan sekelas negara 😂😂😂😂😂",semoga bisa diimplementasikan bukan sekedar cita cita murahan sekelas negara
LFfRhLKHdJA,"Setuju sekali,tapi ditutup tayangnya,",setuju sekali tapi ditutup tayangnya
LFfRhLKHdJA,Tapi dia gak bisa binasakan judol...,tapi dia gak bisa binasakan judol
LFfRhLKHdJA,Mangkane indo klo pngn anak&quot; Tdk mau memegang hp. Ya stop membli brng inpor hp. Smga pemerintah paham,mangkane indo klo pngn anak tdk mau memegang hp ya stop membli brng inpor hp smga pemerintah paham
LFfRhLKHdJA,× Doubt,doubt
LFfRhLKHdJA,Bayak bocil maen EPEP jadi darksistem harus di larang soalyah beban tim....,bayak bocil maen epep jadi darksistem harus di larang soalyah beban tim
LFfRhLKHdJA,Kakean aturan,kakean aturan
LFfRhLKHdJA,Bikin akun aja segampang itu kok...gimana mau kontrol ketat.,bikin akun aja segampang itu kok gimana mau kontrol ketat
LFfRhLKHdJA,😂😂😂😂 langkah mengurangi kritik 😂😂😂,langkah mengurangi kritik
LFfRhLKHdJA,"Dikonoha ni kebanyakan aturan, aplikasi dilapangan entahlah... Memang Konoha...",dikonoha ni kebanyakan aturan aplikasi dilapangan entahlah memang konoha
LFfRhLKHdJA,Truss bagaimana soal Keracunan makanan yang terjadi di sekolah2.!!!??? <br>Siapa yang harus bertaggung jawab.??????<br>Mereka juga masih di bawa umur.!!!!!!!!!,truss bagaimana soal keracunan makanan yang terjadi di sekolah2 siapa yang harus bertaggung jawab mereka juga masih di bawa umur
LFfRhLKHdJA,JANGAN DI TAYANGKAN,jangan di tayangkan
LFfRhLKHdJA,Karena apa artinya kalau hanya sekedar aturan tapi penerapannya abu-abu tetap juga anak-anak bisa akses konten-konten yang tidak layak,karena apa artinya kalau hanya sekedar aturan tapi penerapannya abu abu tetap juga anak anak bisa akses konten konten yang tidak layak
LFfRhLKHdJA,Menurut saya pemerintah perlu membuat sarana dan aturan yang jelas jangan hanya sekedar,menurut saya pemerintah perlu membuat sarana dan aturan yang jelas jangan hanya sekedar
LFfRhLKHdJA,Ciri ciri negara tertinggal adalah banyak memproduksi aturan tapi tidak sanggub melaksanakannya lalu bikin lagi aturan baru begitu seterusnya,ciri ciri negara tertinggal adalah banyak memproduksi aturan tapi tidak sanggub melaksanakannya lalu bikin lagi aturan baru begitu seterusnya
LFfRhLKHdJA,Sangat penting untuk Indonesia emas,sangat penting untuk indonesia emas
LFfRhLKHdJA,😂😂😂😂😂..m VHYUUUIIIH....FUSTA...<br>CONGOR MU,m vhyuuuiiih fusta congor mu
LFfRhLKHdJA,"Oke, solusinya apa ?, yg perlu dicegah itu bukan main medsosnya tp conten medsos nya yg hrs dipilih dan dibatasi.",oke solusinya apa yg perlu dicegah itu bukan main medsosnya tp conten medsos nya yg hrs dipilih dan dibatasi
LFfRhLKHdJA,Pembodohan generasi,pembodohan generasi
LFfRhLKHdJA,Setuju👍,setuju
LFfRhLKHdJA,Trus KLO anak2 melanggar hukumnya apa,trus klo anak2 melanggar hukumnya apa
LFfRhLKHdJA,Alhamdulillah akhirnya ada perhatian dari pemerintah...👍,alhamdulillah akhirnya ada perhatian dari pemerintah
LFfRhLKHdJA,"*<br>MENTERI TANPA HIJAB?????DEMI TOLOLRANSI???? BISA JADI DIA NON ISLAM??,,*",menteri tanpa hijab demi tololransi bisa jadi dia non islam
LFfRhLKHdJA,Rakyat melarang cari presiden OMOM _OMON,rakyat melarang cari presiden omom omon
LFfRhLKHdJA,Judol aja belum diblokir semuanya,judol aja belum diblokir semuanya
